Filename,Run Count,Last Run Date
"\\Desktop-osh296i\e\（王建忠）9月份copy\实验报告\时代高科\pt100可靠性测试验证 实验报告（验证摇摆、拉力对铂电阻阻值没有影响）-20250901\pt100可靠性测试验证 实验报告（验证摇摆、拉力对铂电阻阻值没有影响）-20250901.doc",1,134025450091254569
"\\User-20230521vs\G\阳帅工作文档\CAD\中科德方\LX-DEF-003工艺图  51.2V 100W  295-430MM\新建文件夹\CXT-3219 CNC加工图.dwg",1,134024882485699395
"E:\罗钦\CNC加工图\CXT-3119 CNC加工图.dwg",1,134024882253293868
"\\User-20230521vs\G\阳帅工作文档\CAD\东莞哈工自控科技有限公司\CXT-010500113 VDE15-E11-006A-环氧树脂发热板 220V1300W 945×888mm 626件 生产资料\CXT-3010 CNC加工图20250511.dwg",1,134024881608595008
"E:\彭福明\CAD-图纸\山东探越物联\客供图纸20250820\CXT-3267 CNC加工图.dwg",2,134024667782411020
"E:\彭福明\CAD-图纸\钜力能",1,134024648639800192
"C:\Users\Administrator\Documents\WeChat Files\wxid_ia61qr9c4id421\FileStorage\File\2024-03\钜力能加热膜 14.6VDC-50W 185-120mm.dwg",1,134024648404379521
"\\Desktop-osh296i\e\（王建忠）9月份copy\供应商（杂类）\浙江红星电业有限公司\钜力能",1,134023999861840799
"E:\彭福明\CAD-图纸\东莞哈工自控科技有限公司\哈工环氧树脂发热板",1,134023768748247553
"\\Desktop-osh296i\e\（王建忠）9月份copy\螺丝库\GB╱T 70.2-2008[内六角平圆头螺钉M4×5]（编码：WJ-000300051）.DWG",1,134023112249629788
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS250706T-01-10-02\生产资料\GB╱T 70.3-2008[内六角沉头螺钉M5×12]（编码：WJ-000300010）.DWG",1,134023111793104006
"C:\Users\Administrator\xwechat_files\wxid_dqrhe3soaxsh22_5e85\msg\file\2025-09\TFS250706T-01-10-02-04 温控挡板（JY-000800007）20-8-2.0mm 模型.pdf",2,134023106001948056
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\TFS250706T-01-10-02-04 温控挡板（JY-000800007）20-8-2.0mm 模型.pdf.lnk",1,134023105860631410
"\\User-20230521vs\G\阳帅工作文档\CAD\海目星\FA1410-M21A-002-1400-00 环氧板（先打样4套）\FA1410-M21A-002-1400-04A_环氧板（JY-000800006）1278-836-2.0mm  生产图纸.dwg",1,134023105587280235
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS250706T-01-10-04\CXT-3263 菲林图.dwg",1,134022040175894424
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS250706T-01-10-02\TFS250706T-01-10-02-02 发热模1 220V5300W 线路设计CXT-3261.DWG",1,134022034476136389
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS250706T-01-10-02\CXT-3261 菲林图.dwg",1,134022033476621502
"E:\彭福明\CAD-图纸\威锐\14.5V45W硅胶加热膜1# 2# 3# & 4# 340-200mm\异型线路设计20231206 1#.xls",1,134021967680614296
"E:\阮焕\SolidWorks\OT-M4无护套圆形端子 RNB3.5-4 (编码：LJ-000100227 ).SLDPRT",1,134021519273244055
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\端子铆接模具\OT端子铆接模具\OT端子铆接上模.SLDPRT",1,134021519181622921
"\\Desktop-osh296i\e\（王建忠）9月份copy\Pro-E\nanguangdianqi\NG-铜端子.SLDPRT",1,134021518971081424
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\250#公插端子片.SLDPRT.lnk",1,134021518935183075
"\\User-20230521vs\G\阳帅工作文档\CAD\王建忠图纸\石英发热管\250#公插端子片.SLDPRT",1,134021518898444736
"E:\刁德升\1.图纸\宇能通\生产\CXT-010301268 YNT-12320-DG硅胶加热片14v 200w 292-178mm\CXT-3276 成品刀模.dwg",1,134021169193567413
"E:\彭福明\CAD-图纸\威锐",1,134020317827914917
"\\Pc-20220516lkig\F\阳帅工作文档\CAD\东莞哈工自控科技有限公司\生产\WJ-000300006 CM十字扁平头机螺钉.dwg",1,134019683716377913
"\\Desktop-osh296i\e\（王建忠）9月份copy\螺丝库\GB╱T 70.3-2008[内六角沉头螺钉M5×12]（编码：WJ-000300010）.DWG",1,134019676846607152
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\深圳市大族贝金装备有限公司\230054项目（230047项目）\3D\GB╱T 70.3-2008[内六角沉头螺钉M5×14] WJ-000300015.DWG",1,134019658123680557
"\\Desktop-osh296i\e\（王建忠）9月份copy\螺丝库\GB╱T 70.3-2008[内六角沉头螺钉M5×14].sldprt",1,134019657467364829
"\\Desktop-osh296i\e\（王建忠）9月份copy\螺丝库\GB╱T 70.2-2008[内六角平圆头螺钉M5×10]（编码：WJ-000300045）.sldprt",1,134019656814245194
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\M5平垫(编码：WJ-000500014).pdf",1,134019638382000756
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\时代高科 (4).lnk",1,134019612558454558
"E:\阮焕\项目\卓美\pi加热膜230V1900W 549-28mm 成品图\CXT-3225 菲林图.dwg",1,134017872912576426
"E:\彭福明\CAD-图纸\跃泽锂电\CXT-010301260 硅胶电热膜64-70.4-76.8V332W-500X200mm\CXT-2915 成品刀模.dwg",1,134015936786068918
"E:\刁德升\1.图纸\宇能通\生产\硅胶加热膜（型号：COMVOLT-Z4000）14v 180w 293-176mm\CXT-2291割棉刀模图.dwg",1,134015150536603342
"\\Pc-20220516lkig\F\万文强工程文件\奕尔达\（客户图号：jiare-fy01-2 ） 24V25W 328x30.2mm 成品图(4款图纸）---内外圈（圆形展开成长方形）加热膜\CXT-2390 割棉.dxf",1,134015150473910447
"\\Pc-20220516lkig\F\万文强工程文件\奕尔达\CLS-JIARE1 测量室加热片1 24v 30w φ152mm\CXT-2249黑色棉 φ152mm（双面胶朝下放置割棉）.dxf",1,134015142013739761
"\\User-20230521vs\G\阳帅工作文档\CAD\东莞哈工自控科技有限公司\HFW02项目（5款长条型型材发热板）---王建忠\生产资料\HFW02-K43-000B-外端加热板1 220V550W 1015-152mm（CXT-050700223）\CXT-3062 成品刀模.dwg",1,134015079940865234
"E:\彭福明\CAD-图纸\荣昱（清远）超能源有限公司\生产\CXT-010200415 PI加热膜  25.6V-75W   400-100mm\CXT-3089 成品刀模.dwg",1,134015078663371289
"C:\Users\Administrator\xwechat_files\wxid_dqrhe3soaxsh22_5e85\msg\file\2025-09\CXT-3178-001 成品刀模.dwg",1,134015078467735218
"E:\彭福明\CAD-图纸\徐州贵之邦新能源有限公司\CXT-010200434 pi电热膜60-87.6V100W 510-90mm\CXT-3182 菲林图.dwg",1,134014446094236495
"\\Pc-20220516lkig\F\万文强工程文件\天津中电\CXT-010200429 1P32S项目 pi加热膜55V386W 1432-118mm\CXT-3228 菲林图.dwg",1,134014429012345145
"\\Desktop-osh296i\e\张守剑-CAD-图纸\中山市甜美电器有限公司\生产\TM-TY15-004-PET电热膜-220-240V×55W-440×135mm-碳晶-187-第二版-17-12-31\20号引线尾接公母端子 Model (1).pdf",2,134013313946827934
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\江苏和正特种装备有限公司\端子问题沟通\第一次母端子.png",1,134013313758446344
"\\User-20230521vs\G\阳帅工作文档\CAD\德力时代\CXT-010301080 硅胶加热膜（图号：DL-RD-TZ-48150001 料号：2093700002）48V250W 344×361.9mm（240套）\3.5mm香蕉头公母端子与公母护套适配 示意图.png",1,134013313688542642
"\\Desktop-osh296i\e\（王建忠）9月份copy\供应商（杂类）\广东特诚五金电子有限公司\硕日 驰普专用3.5mm香蕉插头\公护套配3.5mm母端子.png",1,134013313629365681
"C:\Users\Administrator\Documents\WeChat Files\wxid_9lgbukc6drx721\FileStorage\File\2025-08\深圳市诚兴泰电热电器有限公司(24).pdf",1,134011916365392639
"\\User-20230521vs\G\阳帅工作文档\CAD\华平动力\CXT-010301241 硅胶发热膜 494-221mm 25.6v 350w\C04047 发热膜\C04047 发热膜\CXT-3234 成品刀模.DWG",1,134011873785962047
"\\User-20230521vs\G\阳帅工作文档\CAD\迈科盛\硅胶加热膜L 51.2V200W 349.3-202.5mm 规格图\硅胶加热膜L 51.2V200W 349.3-202.5mm 规格图.dwg",1,134010281803893274
"E:\彭福明\样品承认书\新雷欧\113℃温度保险丝线束(P-104-EH09-02-N)线长80-220\七款线束样品承认书\生产\（BD-0236-011-Z）-190-450mm\XLO-(BD-0236-011-Z)-113度保险丝-线长190-450-第一版.dwg",1,134010247118692757
"E:\彭福明\CAD-图纸\新雷欧\客户料号：BD-0234-011-Z 线束  L=40+150mm  成品编码：CXT-080100027\XLO-(BD-0234-01A-Z)-113度保险丝-线长50-170-第二版2.dwg",3,134010246141734772
"E:\彭福明\CAD-图纸\新雷欧\客户料号：BD-0235-011-Z 线束  L=220+220mm  成品编码：CXT-080100028\XLO-(BD-0235-011-Z)-113度保险丝-线长220-220-第一版.dwg",2,134010245987299033
"\\User-20230521vs\G\阳帅工作文档\CAD\索仕图\SST-保险丝线束\SST-保险丝线束.dwg",1,134010245940816298
"E:\彭福明\CAD-图纸\新雷欧\客户料号：BD-0235-01A-Z 线束  L=220+220mm  成品编码：CXT-080100058\XLO-(BD-0235-01A-Z)-113度保险丝-线长220-220-第一版.dwg",3,134010245581517607
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\深圳市金焰电器有限公司\生产\CXT-030700008 H305-863发热架(F16发热架) 230V1500W-2组（左侧出线）2021.7.7打样6pcs(保险丝温度点172℃)\CXT-030700008 H305-863发热架(F16发热架) 230V1500W-2组（左侧出线）2021.7.7打样6pcs(保险丝温度点172℃).dwg",1,134010245319197642
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\亿伟达国际 深圳代表处\陶瓷发热管\生产\CXT-050300034 3027项目陶瓷加热器组件(料号：820-00032)5V 130C\3027项目 陶瓷加热器（CXT-050300034）正式生产资料\生产\DZ-000100010 保险丝 动作温度180℃ 250V 2A 第一版+.dwg",1,134010245267196522
"E:\彭福明\CAD-图纸\新雷欧\客户料号：BD-0234-011-Z 线束  L=40+150mm  成品编码：CXT-080100027\XLO-(BD-0234-01A-Z)-113度保险丝-线长50-170-第二版.dwg",1,134010243159164092
"E:\BaiduNetdiskDownload\solidworks2022完整\SolidWorks.2022.SP5.0.Premium.DVD.part1.rar",1,134009984276740076
"\\Desktop-osh296i\e\（王建忠）9月份copy\Pro-E\youlongdianqi\发热丝.SLDPRT",1,134009400400480914
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CXT-03-G010-滚轴式覆膜机-大.doc.lnk",1,134009286758691368
"\\User-20230521vs\G\阳帅工作文档\内部设计3D文件\覆膜机滚轮",1,134009286681326126
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\江西安驰新能源科技有限公司\AC进料检验作业标准书2019-5-23\设备操作规范-17-1-4日新制定的版本\2017-1-4日最新的机器设备操作规范\CXT-03-G010-滚轴式覆膜机-大.doc",1,134009282604721033
"\\Pc-20220516lkig\F\cxt-1\设备操作规范011\2016-8-19-2017-1-4日之间的版本\CXT-03-011-0014滚轴式覆膜机2-20160824.doc",1,134009282259804835
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3089 成品刀模(1).dwg",1,134009128263707103
"\\User-20230521vs\G\阳帅工作文档\CAD\广州启河\CXT-3222 成品刀模.dwg",1,134009126318515664
"E:\彭福明\压包刀模\20-18mm 通用压包皮刀模2025.8.26.dwg",1,134009126261674598
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\深圳市绿色起源科技\CXT-2199-001 开料刀模和成品刀模.dwg",1,134009126224767263
"\\User-20230521vs\G\阳帅工作文档\CAD\东莞哈工自控科技有限公司\VFH03-A14-000A-发热板\CXT-3193 & CXT-3194  共用成品刀模.dwg",1,134009126185734358
"\\Pc-20220516lkig\F\万文强工程文件\郑州友林新能源汽车有限公司\汽启驻车空调硅胶加热膜25.6V420W 574×350mm\汽启驻车空调硅胶加热膜25.6V420W 574×350mm 成品图.dwg",1,134009003025436332
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\TBQ-PJ-004-03 热电阻探头C型 2米(编码：DZ-000500012).DWG",1,134008371094532752
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\CXT-3223 菲林图.dwg",1,134008345780170112
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS240901TA-06-（03~06）-01-00  230V  1750W   1185x215mm生产资料（6项目通用）---匈牙利项目\客供图纸\匈牙利发热板-图纸-2025.02.11（最新）\匈牙利发热板-图纸\发热板1（最新图）\发热板1\TFS240901TA-06-03-01-02 发热膜.dwg",1,134008329017122544
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFS240901TA-06-（03~06）-01-00  230V  1750W   1185x215mm生产资料（6项目通用）---匈牙利项目\TFS240901TA-06-03-01-02 发热膜.DWG",1,134008328916408178
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\发热板组件-TFS250206TA-06-03-00 V0 装配体 --- 数量：30套\客供图纸\2025.5.17\发热板组件-TFS250206TA-06-03-00 V0 装配体\TFS250206TA-06-03-01-03 发热膜.DWG",1,134008328859634049
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\发热板组件-TFS250206TA-06-03-00 V0 装配体 --- 数量：30套\客供图纸\2025.5.26（最新生产客供图纸）\发热板TFS250206TA-06-03-00 V0 装配体\TFS250206TA-06-03-00 V0 装配体\TFS250206TA-06-03-01-03 发热膜.DWG",1,134008328756640885
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\发热板组件-TFR250203T-06-02-00 V0 装配体 数量：1845件\发热板组件-TFR250203T-06-02-00 V0 装配体\TFR250203T-06-02-02 发热膜.DWG",1,134008328707727044
"C:\Users\Administrator\Desktop\501003000016 弹垫 GB／T93 5 SUS304.DWG",1,134008174699513710
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\模型\501003000016 弹垫 GB／T93 5 SUS304.SLDPRT",1,134008173405186846
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\TBQ-PJ-004-03 热电阻探头C型 2米.DWG",1,134008165012243266
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\客供资料\TBQ-PJ-004-03 热电阻探头C型 2米.DWG",1,134008164877999516
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\TBQ-PJ-004-03 热电阻探头C型 2米（料号：DZ-000500012）.pdf",1,134008162405386327
"\\Desktop-osh296i\e\（王建忠）9月份copy\客供图纸\时代高科\2024.1.5\20240204\TDH188Y-05-01-00 发热板组件1-3D\TDH188Y-05-01-06 探头垫片.SLDDRW",1,134007736065251832
"G:\0\Software\Autodesk\CAD 2014和2020 永久去教育版_Patch.exe",1,134007668324491068
"E:\彭福明\CAD-图纸\森普特",1,134007668082580181
"E:\阮焕\项目\欧伦\NTC打样图纸 R10K  B3950.dwg",1,134007512157871163
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDA12发热膜组件（大众加拿大项目）\生产资料\TDA12发热膜组件\TDA12T-01-01-21-01-06 非金属挡板25-12-2.0mm（WJ-001000063）.dwg",1,134007283071471054
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TFR241205TA-01-01-17-00 加热板组件 --- 美国国轩项目\铝板加工图\TFR241205TA-01-01-17-19 挡板\TFR241205TA-01-01-17-19 挡板.DWG",1,134007282908508201
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\模型\TDH195T-11-06-02A 挡板.DWG",1,134007279703035476
"E:\彭福明\CAD-图纸\博科（广东豪鹏）\DG1000067-JT-7S2P加热膜 89.6V 180W 480-168\CXT-3158 菲林图.dwg",1,134006659793438273
"\\User-20230521vs\G\阳帅工作文档\CAD\苏州蓝迅锂电（苏州焰能 & 射阳龙鑫锂电池维修及定制）\苏州蓝迅（苏州焰能）\YN7K-电池模组D 硅胶加热膜（CXT-010300946）25.6V 315W 345×285mm\CXT-2829 菲林图.dwg",1,134006659587650713
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\兴禾（和誉）\生产\CXT-010400014 220V320W云母发热片 尺寸159×195\CXT-010400014 220V320W云母发热片 尺寸159×195 成品图.dwg",1,134006508189831432
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\JUST\CXT-010400015云母发热片(图号：SZP1225-501)100V-600W-273-145mm-第一版\CXT-010400015云母发热片(图号：SZP1225-501)100V-600W-273-145mm-第一版.dwg",1,134006508105550257
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\JUST\CXT-010400015云母发热片(图号：SZP1225-501)100V-600W-273-145mm-第一版\云母发热片-100V-600W-273-145mm-第一版-面板、绕丝板.dwg",1,134006508039348032
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\JUST\CXT-050100024 云母发热片（图号：170907-10-01-1 料号：BD-0514）200V-1000W-390-290mm-第一版\发热片390-290-200V-1000W.dwg",1,134006508009272112
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\JUST\CXT-050100024 云母发热片（图号：170907-10-01-1 料号：BD-0514）200V-1000W-390-290mm-第一版\发热片390-290-200V-1000W-底板-面板-绝缘板.dwg",1,134006507965823809
"\\Desktop-osh296i\e\备份\NE2517-07-223A\云母电热膜220V600W 268×138 成品图.dwg",1,134006507713962972
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\YL\208绕丝板模具总图-17-6-26\208-A 所有通用物料 例如：云母板 陶瓷 发热丝 （于2022.7.22王建忠全部整理好，为最新图档）\C20-66613000041 208NB-发热芯（FR-000200138 ）220v-580-605w第一版-发热丝.dwg",1,134006507542892241
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\YL\208绕丝板模具总图-17-6-26\208-A 所有通用物料 例如：云母板 陶瓷 发热丝 （于2022.7.22王建忠全部整理好，为最新图档）\YL-208-A绕丝板2# （JR-000700039 & JR-000700040）(两个小支架在一个模具上).dwg",1,134006507482770628
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\新雷欧电子\CXT-010400018 云母发热片（P-103-WW01-N）100V-180W-130-130mm（引线尾端铆接旗形端子）\CXT-010400018 云母发热片（P-103-WW01-N）100V-180W-130-130mm-组装图-第一版\JY-000700024 云母发热片（P-103-WW01-A-N）100V-180W-130-130mm-上夹板-第一版.dwg",1,134006507442087083
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\新雷欧电子\CXT-010400018 云母发热片（P-103-WW01-N）100V-180W-130-130mm（引线尾端铆接旗形端子）\CXT-010400018 云母发热片（P-103-WW01-N）100V-180W-130-130mm-组装图-第一版\云母发热片（P-103-WW01-A-N）100V-180W-130-130mm-玻纤高温线-第一版.dwg",1,134006507324110050
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\深圳市金焰电器有限公司\生产\CXT-030700011 BCT-ST55（BST.ST55）云母发热架230V-2000W(右侧出线，温控75℃，保险丝133℃)客户物料编码：0204-0123（诚兴泰内部编码：0204-0124）\CXT-030700011 BCT-ST55（BST.ST55）云母发热架230V-2000W(右侧出线，温控75℃，保险丝133℃)客户物料编码：0204-0123（诚兴泰内部编码：0204-0124）.dwg",3,134006507222097214
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\兴禾（和誉）\生产\CXT-010400019 220V650W云母加热片 尺寸199×169（数量：96件）\CXT-010400019 220V650W云母加热片 尺寸199×169 成品图.dwg",1,134006506938400535
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\兴禾（和誉）\生产\CXT-010400019 220V650W云母加热片 尺寸199×169（数量：96件）\CXT-010400019 220V650W云母加热片 尺寸199×169 成品图(委外)(1)正式批量生产线路图.dwg",1,134006506734810979
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\JY-000700026 云母发热片（P-103-WW01-A-N）100V-180W-130-130mm-绕丝板-第一版.dwg",1,134006506693208826
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\JY-000700024 云母发热片（P-103-WW01-A-N）100V-180W-130-130mm-上夹板-第一版.dwg",1,134006506605283432
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\XLO-云母发热板(P-019-WW01-B)136-136mm-100V-600W-绕丝板-第一版.dwg",1,134006506534012114
"C:\Users\Administrator\xwechat_files\Ruanhuan-weixin_9faf\msg\file\2025-08\55332云母(1).dwg",1,134006506382698869
"\\Desktop-osh296i\e\（王建忠）9月份copy\CAD-tuzhi\兴禾（和誉）\生产\CXT-010400019 220V650W云母加热片 尺寸199×169（数量：96件）\CXT-010400019 220V650W云母加热片 尺寸199×169 成品图(规格书).dwg",1,134006506186374420
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH162T-04-06-00 发热板组件\发热板组件A 和 发热板组件B 生产资料\TDH162T-04-06-02 发热板盖板（WJ-000800356）834-312-2.0T.DWG",4,134006435287137671
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\发热板组件-TFS250206TA-06-03-00 V0 装配体 --- 数量：30套\TFS250206TA-06-03-01-01 加热主板   1310-250-8.0mm（WJ-000800327）.dwg",2,134006413582902371
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDA12发热膜组件（大众加拿大项目）\生产资料\TDA12发热膜组件\TDA12T-01-01-21-01-02 导热板（WJ-000800253）1300-239-12mm.DWG",3,134005992274807622
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH162T-04-06-00 发热板组件\发热板组件A 和 发热板组件B 生产资料\TDH162T-04-06-01 加热主板（WJ-000800355）834-312-8.0T.DWG",2,134005977058645129
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\发热板组件-TFS250206TA-06-03-00 V0 装配体 --- 数量：30套\TFS250206TA-06-03-01-02 加热主板2 1310-250-8.0mm（WJ-000800328）.dwg",3,134005975982786759
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDH195T-11-06-00A V0 装配体 数量：297件\生产资料\TDH195T-11-06-01-02 发热膜 220V4670W 线路设计.dwg",1,134005933965366178
"G:\0\Software\Scooter.Beyond.Compare.5.1.0.31016.KaranPC.rar",2,134005825684735912
"F:\Code\profile-backup\Profiles\byondcompare\Profile\C\Users\Hashub\AppData\Roaming\Scooter Software\Beyond Compare 5",1,134005825655683483
"G:\Profiles\byondcompare\Profile\C\Users\Hashub\AppData\Roaming\Scooter Software\Beyond Compare 5",1,134005825628808409
"E:\阮焕\项目\河南许继仪表\山东探越物联.lnk",1,134005579231936144
"E:\阮焕\项目\欧伦\CXT-3215 割成品图.dxf",2,134005566473316590
"E:\阮焕\技术资料\参照项目\CXT-3200 成品图.dwg",1,134005565162024809
"\\Desktop-osh296i\e\（王建忠）9月份copy\客供图纸\宇能通\2021.6.2（宇能通3款图纸）\加热膜成品图28V-100W（24v200ah）(1)(1).dwg",1,134003837828163581
"\\Desktop-osh296i\e\（王建忠）9月份copy\客供图纸\宇能通\2021.6.2（宇能通3款图纸）\加热膜成品图14V-100W（12v400ah）(1)(1).dwg",1,134003837741084043
"\\Desktop-osh296i\e\（王建忠）9月份copy\客供图纸\宇能通\2021.6.2（宇能通3款图纸）\加热膜成品图 MKBK   14V-100W(1)(1).dwg",1,134003837568234946
"\\User-20230521vs\G\阳帅工作文档\CAD\洛阳浩度新能源科技有限公司\打样\硅胶加热膜24V210W 480-210MM 成品图.dwg",1,134003835277406794
"\\User-20230521vs\G\阳帅工作文档\CAD\徐州九极动力科技有限公司\打样\JJDL-XDL-6450-02单极柱加热膜内控尺寸(线长600mm) (料号：600822) 64V204.8W 226×320mm\JJDL-DDS-73150-01加热 箱体内控尺寸(1)73.6V236W 602×553mm.dwg",1,134003351681784966
"\\Pc-20220516lkig\F\万文强工程文件\天津中电\王工2#负责项目\客供图纸\NaP54173170-100Ah产品规格书（2.0-3.65V）.pdf",1,134003160632580635
"\\Pc-20220516lkig\F\万文强工程文件\天津中电\审厂改善（工程部）20240822\平板型式 - 1P16S-JIA_RE_MO.DWG",1,134003087657041546
"\\Pc-20220516lkig\F\万文强工程文件\天津中电\CXT-010200407 PI加热膜-1P8S 220V386W 1390-118mm\CXT-010200407 1P8S加热膜-XJ（料号：1310300037 ） 220V386W 1390-118mm Rev0.dwg",1,134003071437878146
"\\Pc-20220516lkig\F\万文强工程文件\天津中电\赵工负责项目\1p16s.stp",1,134003053166686051
"\\User-20230521vs\G\阳帅工作文档\CAD\睿链索科\RSG4 14.59Kwh模组硅胶加热膜16V168W 358-172mm 规格图\CXT-3205 割成品图.dxf",1,134002950173882721
"\\User-20230521vs\G\阳帅工作文档\CAD\时代高科\TDA13T-01-01-10-00 加热板组件（TDA13T发热板 项目）\温度测试报告\发热板3温度数据.xls",2,134002396564227963
"\\Desktop-osh296i\e\（王建忠）9月份copy\客供图纸\海目星激光\2024.4.22\发热组件询价2024422--发诚兴泰\发热组件询价2024422--发诚兴泰\报价明细.xlsx",1,134002210497057697
"C:\Users\Administrator\Desktop\功率密度参照.png",1,133995307593626280
"\\desktop-osh296i\E\（王建忠）9月份copy\CAD-tuzhi\大成精密\生产\常州公司下单\硅胶热板（V2082-01-40-004-A）380V-9000W-1206-1030mm\耐压检测治具.dwg",1,133995299128889870
"E:\彭福明\CAD-图纸\邢台德伟良\硅胶电热膜 60V-390W 630-270mm\CXT-3185 割成品图.bak",1,133994687617332261
"\\User-20230521vs\G\阳帅工作文档\CAD\山东捷诚新能源科技有限公司\CXT-010301117 24V-240W硅胶加热膜340-195mm\CXT-2987-割成品图.dxf",1,133990983042896195
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-2987 成品刀模(1).dwg",2,133990982796778878
"E:\彭福明\CAD-图纸\深伟业科技有限公司（东莞市辉环科技有限公司）\生产\SWY-TD-DWG-17  加热膜C 1065-80MM\CXT-2241-002 成品刀模 改成 CXT-2241-001 菲林成品刀模.dwg",1,133988510563310709
"C:\Users\Administrator\Documents\WeChat Files\wxid_1hynmp93raya22\FileStorage\File\2024-05\CXT-2241-002 成品刀模.dwg",1,133988510462079411
"E:\刁德升\1.图纸\华思旭(卡儿酷)\260项目(物料编号 4.04.04.0298)\生产（以此文件夹资料为准）\260项目成品刀模图（CXT-653-3）.dwg",1,133987522977710998
"\\Pc-20220516lkig\F\万文强工程文件\长兴德威波尔能源科技有限公司\60V80AH硅胶电热膜 400×295mm\CXT-2298 成品刀模.dwg",1,133985759669029642
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3163 菲林(1).dwg",1,133984054839716453
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CXT-3165 割成品图.dwg.lnk",1,133984054534472629
"\\User-20230521vs\G\阳帅工作文档\CAD\迈科锂能（广东）有限公司\打样\CXT-010301180（MK0107020）  加热膜12.8V100W 110-208mm\CXT-3156 菲林 dwg.dwg",2,133982426358100567
